Sentence #,Word,POS,Tag
,il-,DEF,O
,biċċa,NOUN,O
,naraw,VERB,O
,lil,LIL,O
,Briony,NOUN-PROP,B-PER
,li,COMP,O
,tara,VERB,O
,xena,NOUN,O
,mimlija,PART-PASS,O
,tensjoni,NOUN,O
,sesswali,ADJ,O
,bejn,PREP,O
,oħta,NOUN,O
,Cecilia,NOUN-PROP,B-PER
,u,CONJ-CORD,O
,ħabib,NOUN,O
,tagħhom,GEN-PRON,O
,Robbie,NOUN-PROP,B-PER
,.,X-PUN,O
,0,0,O
Sentence: 327,Robbie,NOUN-PROP,B-PER
,jidher,VERB,O
,f',PREP,O
,għajnejn,NOUN,O
,it-,DEF,O
,tifel,NOUN,O
,bħala,PREP,O
,monstru,NOUN,O
,sesswali,ADJ,O
,li,COMP,O
,jrid,VERB,O
,lil,LIL,O
,oħtha,NOUN,O
,",",X-PUN,O
,u,CONJ-CORD,O
,hija,PRON-PERS,O
,għandha,VERB-PSEU,O
,l-,DEF,O
,irwol,NOUN,O
,li,COMP,O
,tipproteġiha,VERB,O
,.,X-PUN,O
,0,0,O
Sentence: 328,Aktar,ADV,O
,tard,ADV,O
,f',PREP,O
,dik,PRON-DEM,O
,l-,DEF,O
,istess,ADJ,O
,ġurnata,NOUN,O
,l-,DEF,O
,kuġina,NOUN,O
,ta',GEN,O
,Briony,NOUN-PROP,B-PER
,Lola,NOUN-PROP,B-PER
,tiġi,VERB,O
,stuprata,PART-PASS,O
,minn,PREP,O
,Paul,NOUN-PROP,B-PER
,0,0,O
Sentence: 329,Marshall,NOUN-PROP,I-PER
,",",X-PUN,O
,il-,DEF,O
,ħabib,NOUN,O
,ta',GEN,O
,Leon,NOUN-PROP,B-PER
,",",X-PUN,O
,ħu,VERB,O
,Briony,NOUN-PROP,B-PER
,u,CONJ-CORD,O
,Cecilia,NOUN-PROP,B-PER
,.,X-PUN,O
,0,0,O
Sentence: 330,Briony,NOUN-PROP,B-PER
,tidħol,VERB,O
,fuq,PREP,O
,oħtha,NOUN,O
,fil-,PREP-DEF,O
,librerija,NOUN,O
,u,CONJ-CORD,O
,tara,VERB,O
,flimkien,ADV,O
,ma',PREP,O
,Robbie,NOUN-PROP,B-PER
,mgħannqa,PART-PASS,O
,miegħu,PREP-PRON,O
,f',PREP,O
,kantuniera,NOUN,O
,.,X-PUN,O
,0,0,O
Sentence: 331,Lola,NOUN-PROP,B-PER
,wara,PREP,O
,li,COMP,O
,tiġi,VERB,O
,stuprata,PART-PASS,O
,fid-,PREP-DEF,O
,dlam,NOUN,O
,u,CONJ-CORD,O
,twaħħal,VERB,O
,kollox,PRON-INDEF,O
,f',PREP,O
,Robbie,NOUN-PROP,B-PER
,li,COMP,O
,jiġi,VERB,O
,arrestat,PART-PASS,O
,u,CONJ-CORD,O
,mibgħut,PART-PASS,O
,il-,DEF,O
,ħabs,NOUN,O
,",",X-PUN,O
,minkejja,PREP,O
,li,COMP,O
,Briony,NOUN-PROP,B-PER
,tkun,KIEN,O
,taf,VERB,O
,li,COMP,O
,ma,NEG,O
,ratx,VERB,O
,il-,DEF,O
,wiċċ,NOUN,O
,ta',GEN,O
,l-,DEF,O
,istupratur,NOUN,O
,fid-,PREP-DEF,O
,dlam,NOUN,O
,li,COMP,O
,kien,KIEN,O
,hemm,HEMM,O
,.,X-PUN,O
,0,0,O
Sentence: 332,Hawnhekk,ADV,O
,tibda,VERB,O
,t-,DEF,O
,tieni,NUM-ORD,O
,parti,NOUN,O
,ta',GEN,O
,dan,PRON-DEM,O
,il-,DEF,O
,film,NOUN,O
,",",X-PUN,O
,erbgħa,NUM-CRD,O
,snin,NOUN,O
,wara,PREP,O
,dan,PRON-DEM,O
,l-,DEF,O
,episodju,NOUN,O
,fejn,PRON-INT,O
,naraw,VERB,O
,lil,LIL,O
,Robbie,NOUN-PROP,B-PER
,li,COMP,O
,tħalla,VERB,O
,joħroġ,VERB,O
,mil-,PREP-DEF,O
,ħabs,NOUN,O
,sabiex,CONJ-SUB,O
,jidħol,VERB,O
,bħala,PREP,O
,suldat,NOUN,O
,Ingliż,ADJ,B-MISC
,fit-,PREP-DEF,O
,Tieni,NUM-ORD,B-MISC
,Gwerra,NOUN-PROP,I-MISC
,Dinjija,NOUN,I-MISC
,.,X-PUN,O
,0,0,O
Sentence: 333,Huwa,PRON-PERS,O
,jintbgħat,VERB,O
,Franza,NOUN-PROP,B-LOC
,fejn,PRON-INT,O
,jgħaddi,VERB,O
,minn,PREP,O
,bosta,QUAN,O
,attakki,NOUN,O
,u,CONJ-CORD,O
,xeni,NOUN,O
,orribli,ADJ,O
,.,X-PUN,O
,0,0,O
Sentence: 334,Intant,ADV,O
,Cecila,NOUN-PROP,B-PER
,tkun,KIEN,O
,iggradwat,VERB,O
,bħala,PREP,O
,infirmiera,NOUN,O
,u,CONJ-CORD,O
,marret,VERB,O
,toqgħod,VERB,O
,Londra,NOUN-PROP,B-LOC
,filwaqt,CONJ-SUB,O
,li,COMP,O
,nqatgħet,VERB,O
,kompletament,ADV,O
,minn,PREP,O
,mal-,PREP-DEF,O
,familja,NOUN,O
,tagħha,GEN-PRON,O
,talli,CONJ-SUB,O
,kienu,KIEN,O
,akkużaw,VERB,O
,lil,LIL,O
,Robbie,NOUN-PROP,B-PER
,nġustament,ADV,O
,.,X-PUN,O
,0,0,O
Sentence: 335,Qabel,PREP,O
,ma',PREP,O
,Robbie,NOUN-PROP,B-PER
,jintbgħat,VERB,O
,Franza,NOUN-PROP,B-LOC
,naraw,VERB,O
,li,COMP,O
,xena,NOUN,O
,fejn,PRON-INT,O
,jiltaqgħa,VERB,O
,ma',PREP,O
,Cecilia,NOUN-PROP,B-PER
,u,CONJ-CORD,O
,jgħidilha,VERB,O
,li,COMP,O
,għadu,VERB-PSEU,O
,jħobbha,VERB,O
,u,CONJ-CORD,O
,ser,FUT,O
,jerġa',VERB,O
,jirritorna,VERB,O
,lura,ADV,O
,.,X-PUN,O
,0,0,O
Sentence: 336,Intant,ADV,O
,Briony,NOUN-PROP,B-PER
,tikber,VERB,O
,u,CONJ-CORD,O
,tkun,KIEN,O
,mimlija,PART-PASS,O
,rimors,NOUN,O
,ta',GEN,O
,l-,DEF,O
,iżball,NOUN,O
,li,COMP,O
,tkun,KIEN,O
,għamlet,VERB,O
,fi,PREP,O
,tfulitha,NOUN,O
,li,COMP,O
,swiet,VERB,O
,il-,DEF,O
,liberta',NOUN,O
,ta',GEN,O
,Robbie,NOUN-PROP,B-PER
,u,CONJ-CORD,O
,l-,DEF,O
,imħabba,NOUN,O
,ta',GEN,O
,oħtha,NOUN,O
,.,X-PUN,O
,0,0,O
Sentence: 337,Hija,PRON-PERS,O
,wkoll,FOC,O
,tibda,VERB,O
,tistħarreġ,VERB,O
,għall-,PREP-DEF,O
,infirmiera,NOUN,O
,u,CONJ-CORD,O
,tipprova,VERB,O
,terġa',VERB,O
,tikkuntattja,VERB,O
,lil,LIL,O
,Cecilia,NOUN-PROP,B-PER
,.,X-PUN,O
,0,0,O
Sentence: 338,Imbagħad,ADV,O
,inkomplu,VERB,O
,naraw,VERB,O
,lil,LIL,O
,Briony,NOUN-PROP,B-PER
,li,COMP,O
,tattendi,VERB,O
,għaż-,PREP-DEF,O
,żwieġ,NOUN,O
,tal-,GEN-DEF,O
,kuġina,NOUN,O
,tagħha,GEN-PRON,O
,Lola,NOUN-PROP,B-PER
,ma',PREP,O
,Paul,NOUN-PROP,B-PER
,Marshall,NOUN-PROP,I-PER
,u,CONJ-CORD,O
,hawnhekk,ADV,O
,tinduna,VERB,O
,li,COMP,O
,kien,KIEN,O
,Paul,NOUN-PROP,B-PER
,Marshall,NOUN-PROP,I-PER
,stess,PRON-REF,O
,li,COMP,O
,kien,KIEN,O
,stupra,VERB,O
,lil,LIL,O
,Lola,NOUN-PROP,B-PER
,u,CONJ-CORD,O
,mhux,PRON-PERS-NEG,O
,Robbie,NOUN-PROP,B-PER
,.,X-PUN,O
,0,0,O
Sentence: 339,Briony,NOUN-PROP,B-PER
,tibqa',VERB,O
,sejra,PART-ACT,O
,għand,PREP,O
,oħtha,NOUN,O
,u,CONJ-CORD,O
,tistqarr,VERB,O
,kollox,PRON-INDEF,O
,.,X-PUN,O
,0,0,O
Sentence: 340,Nhar,NOUN,O
,is-,DEF,O
,Sibt,NOUN-PROP,O
,8,X-DIG,O
,ta',GEN,O
,Ġunju,NOUN-PROP,O
,",",X-PUN,O
,l-,DEF,O
,Istitut,NOUN,B-ORG
,tal-,GEN-DEF,I-ORG
,Familja,NOUN,I-ORG
,Papa,NOUN,I-ORG
,Ġwanni,NOUN-PROP,I-ORG
,Pawlu,NOUN-PROP,I-ORG
,t-,DEF,I-ORG
,Tieni,NUM-ORD,I-ORG
,f',PREP,O
,Għawdex,NOUN-PROP,B-LOC
,organizza,VERB,O
,serata,NOUN,O
,fejn,PRON-INT,O
,ġiet,VERB,O
,ippreżentata,PART-PASS,O
,l-,DEF,O
,Qalb,NOUN,B-MISC
,tad-,GEN-DEF,I-MISC
,Deheb,NOUN,I-MISC
,lill-,LIL-DEF,O
,familja,NOUN,O
,Zahra,NOUN-PROP,B-PER
,mill-,PREP-DEF,O
,President,NOUN,B-MISC
,ta',GEN,I-MISC
,Malta,NOUN-PROP,I-MISC
,George,NOUN-PROP,B-PER
,Abela,NOUN-PROP,I-PER
,u,CONJ-CORD,O
,mill-,PREP-DEF,O
,Isqof,NOUN,B-MISC
,ta',GEN,I-MISC
,Għawdex,NOUN-PROP,B-MISC
,Monsinjur,NOUN,O
,Mario,NOUN-PROP,B-PER
,Grech,NOUN-PROP,I-PER
,.,X-PUN,O
,0,0,O
Sentence: 341,Din,PRON-DEM,O
,kienet,KIEN,O
,it-,DEF,O
,42,X-DIG,O
,sena,NOUN,O
,li,COMP,O
,kien,KIEN,O
,qed,PROG,O
,jingħata,VERB,O
,dan,PRON-DEM,O
,il-,DEF,O
,premju,NOUN,O
,.,X-PUN,O
,0,0,O
Sentence: 342,Il-,DEF,O
,Chorus,NOUN-PROP,B-ORG
,Urbanus,NOUN-PROP,I-ORG
,taħt,PREP,O
,id-,DEF,O
,direzzjoni,NOUN,O
,ta',GEN,O
,Mro,NOUN-PROP,O
,Dr,X-ABV,O
,John,NOUN-PROP,B-PER
,Galea,NOUN-PROP,I-PER
,sebbaħ,VERB,O
,is-,DEF,O
,serata,NOUN,O
,b',PREP,O
,interventi,NOUN,O
,mużikali,ADJ,O
,.,X-PUN,O
,0,0,O
Sentence: 343,L-,DEF,O
,Isqof,NOUN,O
,Grech,NOUN-PROP,B-PER
,tkellem,VERB,O
,dwar,PREP,O
,l-,DEF,O
,importanza,NOUN,O
,tal-,GEN-DEF,O
,familja,NOUN,O
,fis-,PREP-DEF,O
,soċjetà,NOUN,O
,tant,ADV,O
,li,COMP,O
,sejħilha,VERB,O
,s-,DEF,O
,sur,NOUN,O
,tas-,GEN-DEF,O
,soċjetà,NOUN,O
,.,X-PUN,O
,0,0,O
Sentence: 344,Il-,DEF,O
,President,NOUN,B-MISC
,ta',GEN,I-MISC
,Malta,NOUN-PROP,I-MISC
,George,NOUN-PROP,B-PER
,Abela,NOUN-PROP,I-PER
,qabel,PREP,O
,mal-,PREP-DEF,O
,Isqof,NOUN,O
,Grech,NOUN-PROP,B-PER
,dwar,PREP,O
,l-,DEF,O
,importanza,NOUN,O
,tal-,GEN-DEF,O
,familja,NOUN,O
,filwaqt,CONJ-SUB,O
,li,COMP,O
,semma,VERB,O
,kif,PRON-INT,O
,il-,DEF,O
,Community,NOUN-PROP,B-ORG
,Chest,NOUN-PROP,I-ORG
,Fund,NOUN,I-ORG
,dejjem,ADV,O
,kienet,KIEN,O
,lesta,ADJ,O
,biex,CONJ-SUB,O
,tkun,KIEN,O
,ta',GEN,O
,sostenn,NOUN,O
,għall-,PREP-DEF,O
,familji,NOUN,O
,Maltin,ADJ,B-MISC
,u,CONJ-CORD,O
,Għawdxin,ADJ,B-MISC
,.,X-PUN,O
,0,0,O
Sentence: 345,Huwa,PRON-PERS,O
,temm,VERB,O
,id-,DEF,O
,diskors,NOUN,O
,tiegħu,GEN-PRON,O
,billi,CONJ-SUB,O
,sellem,VERB,O
,lill-,LIL-DEF,O
,Isqof,NOUN,O
,Emeritu,NOUN-PROP,O
,Monsinjur,NOUN,O
,Nikol,NOUN-PROP,B-PER
,Cauchi,NOUN-PROP,I-PER
,li,COMP,O
,kien,KIEN,O
,hu,PRON-PERS,O
,li,COMP,O
,waqqaf,VERB,O
,dan,PRON-DEM,O
,l-,DEF,O
,istitut,NOUN,O
,fi,PREP,O
,ħdan,NOUN,O
,id-,DEF,O
,djoċesi,NOUN,O
,ta',GEN,O
,Għawdex,NOUN-PROP,B-LOC
,.,X-PUN,O
Sentence: 346,Skont,PREP,O
,dawk,PRON-DEM,O
,li,COMP,O
,marru,VERB,O
,fuq,PREP,O
,il-,DEF,O
,post,NOUN,O
,ftit,QUAN,O
,wara,PREP,O
,li,COMP,O
,nqatel,VERB,O
,l-,DEF,O
,Avukat,NOUN,O
,Michael,NOUN-PROP,B-PER
,Grech,NOUN-PROP,I-PER
,kien,KIEN,O
,hemm,HEMM,O
,xena,NOUN,O
,terribbli,ADJ,O
,.,X-PUN,O
,0,0,O
Sentence: 347,Dmija,NOUN,O
,ma,NEG,O
,kullimkien,ADV,O
,",",X-PUN,O
,bil-,PREP-DEF,O
,vittma,NOUN,O
,mal-,PREP-DEF,O
,art,NOUN,O
,wiċċu,NOUN,O
,l-,DEF,O
,isfel,ADV,O
,",",X-PUN,O
,mgħarraq,PART-PASS,O
,ukoll,FOC,O
,fid-,PREP-DEF,O
,demm,NOUN,O
,u,CONJ-CORD,O
,biċċiet,NOUN,O
,tal-,GEN-DEF,O
,laħam,NOUN,O
,fl-,PREP-DEF,O
,inħawi,NOUN,O
,.,X-PUN,O
,0,0,O
Sentence: 348,Xi,QUAN,O
,Pulizija,NOUN,B-ORG
,ħasbu,VERB,O
,li,COMP,O
,l-,DEF,O
,vittma,NOUN,O
,kien,KIEN,O
,qala',VERB,O
,tir,VERB,O
,f',PREP,O
,rasu,NOUN,O
,wkoll,FOC,O
,.,X-PUN,O
,0,0,O
Sentence: 349,Preżenti,ADJ,O
,kien,KIEN,O
,hemm,HEMM,O
,ukoll,FOC,O
,il-,DEF,O
,mara,NOUN,O
,tal-,GEN-DEF,O
,Avukat,NOUN,O
,Grech,NOUN-PROP,B-PER
,li,COMP,O
,bdiet,VERB,O
,tgħajjat,VERB,O
,",",X-PUN,O
,Qatlu,VERB,O
,lil,LIL,O
,Michael,NOUN-PROP,B-PER
,!,X-PUN,O
,0,0,O
Sentence: 350,Qatlu,VERB,O
,lil,LIL,O
,Michael,NOUN-PROP,B-PER
,!,X-PUN,O
,.,X-PUN,O
,0,0,O
Sentence: 351,Dan,PRON-DEM,O
,ħareġ,VERB,O
,fit-,PREP-DEF,O
,tieni,NUM-ORD,O
,jum,NOUN,O
,tal-,GEN-DEF,O
,ġuri,NOUN,O
,fejn,PRON-INT,O
,David,NOUN-PROP,B-PER
,Zerafa,NOUN-PROP,I-PER
,ta',GEN,O
,39,X-DIG,O
,sena,NOUN,O
,minn,PREP,O
,Nadur,NOUN-PROP,B-LOC
,",",X-PUN,O
,Għawdex,NOUN-PROP,B-LOC
,",",X-PUN,O
,magħruf,PART-PASS,O
,bħala,PREP,O
,Il-,X-FOR,O
,Pixka',NOUN-PROP,O
,",",X-PUN,O
,qed,PROG,O
,jiġi,VERB,O
,akkużat,PART-PASS,O
,bil-,PREP-DEF,O
,qtil,NOUN,O
,tal-,GEN-DEF,O
,Avukat,NOUN,O
,Michael,NOUN-PROP,B-PER
,Grech,NOUN-PROP,I-PER
,fil-,PREP-DEF,O
,25,X-DIG,O
,ta',GEN,O
,Mejju,NOUN-PROP,O
,tal-,GEN-DEF,O
,2004,X-DIG,O
,.,X-PUN,O
,0,0,O
Sentence: 352,Zerafa,NOUN-PROP,B-PER
,qed,PROG,O
,jiġi,VERB,O
,mixli,PART-PASS,O
,li,COMP,O
,għall-,PREP-DEF,O
,ħabta,NOUN,O
,tal-,GEN-DEF,O
,10,X-DIG,O
,qatel,VERB,O
,lill-,LIL-DEF,O
,Avukat,NOUN,O
,Grech,NOUN-PROP,B-PER
,billi,CONJ-SUB,O
,l-,DEF,O
,ewwel,NUM-ORD,O
,sparalu,NOUN,O
,f',PREP,O
,għonqu,NOUN,O
,",",X-PUN,O
,u,CONJ-CORD,O
,sussegwentement,ADV,O
,tah,VERB,O
,diversi,ADJ,O
,daqqiet,NOUN,O
,ta',GEN,O
,mazza,NOUN,O
,tal-,GEN-DEF,O
,baseball,NOUN,O
,",",X-PUN,O
,li,COMP,O
,wasslu,VERB,O
,għall-,PREP-DEF,O
,mewt,NOUN,O
,tiegħu,GEN-PRON,O
,.,X-PUN,O
,0,0,O
Sentence: 353,Zerafa,NOUN-PROP,B-PER
,qed,PROG,O
,jiġi,VERB,O
,akkużat,PART-PASS,O
,ukoll,FOC,O
,li,COMP,O
,flimkien,ADV,O
,ma',PREP,O
,persuna,NOUN,O
,oħra,ADJ,O
,mhux,PRON-PERS-NEG,O
,biss,FOC,O
,qatel,VERB,O
,lill-,LIL-DEF,O
,Avukat,NOUN,O
,Grech,NOUN-PROP,B-PER
,",",X-PUN,O
,iżda,CONJ-CORD,O
,li,COMP,O
,żammu,VERB,O
,kontra,PREP,O
,l-,DEF,O
,volontà,NOUN,O
,tiegħu,GEN-PRON,O
,billi,CONJ-SUB,O
,ssekwestrah,VERB,O
,.,X-PUN,O
,0,0,O
Sentence: 354,B',PREP,O
,kollox,PRON-INDEF,O
,huwa,PRON-PERS,O
,qed,PROG,O
,jiġi,VERB,O
,akkużat,PART-PASS,O
,b',PREP,O
,ħames,NUM-CRD,O
,Kapi,NOUN,O
,t',GEN,O
,akkuża,NOUN,O
,",",X-PUN,O
,bit-,PREP-DEF,O
,tlieta,NUM-CRD,O
,l-,DEF,O
,oħra,ADJ,O
,relatati,PART-PASS,O
,mal-,PREP-DEF,O
,arma,NOUN,O
,li,COMP,O
,ġiet,VERB,O
,sparata,PART-PASS,O
,f',PREP,O
,post,NOUN,O
,pubbliku,ADJ,O
,u,CONJ-CORD,O
,li,COMP,O
,l-,DEF,O
,istess,ADJ,O
,arma,NOUN,O
,ma,NEG,O
,kienitx,VERB,O
,liċenzjata,PART-PASS,O
,.,X-PUN,O
,0,0,O
Sentence: 355,Fis-,PREP-DEF,O
,sessjoni,NOUN,O
,ta',GEN,O
,filgħodu,ADV,O
,xehdu,VERB,O
,diversi,ADJ,O
,membri,NOUN,O
,tal-,GEN-DEF,O
,Korp,NOUN,B-ORG
,tal-,GEN-DEF,I-ORG
,Pulizija,NOUN,I-ORG
,li,COMP,O
,marru,VERB,O
,fuq,PREP,O
,il-,DEF,O
,post,NOUN,O
,ftit,QUAN,O
,minuti,NOUN,O
,wara,PREP,O
,li,COMP,O
,seħħ,VERB,O
,id-,DEF,O
,delitt,NOUN,O
,u,CONJ-CORD,O
,spjegaw,VERB,O
,ix-,DEF,O
,xena,NOUN,O
,li,COMP,O
,huma,PRON-PERS,O
,raw,VERB,O
,b',PREP,O
,għajnejhom,NOUN,O
,dak,PRON-DEM,O
,il-,DEF,O
,ħin,NOUN,O
,.,X-PUN,O
,0,0,O
Sentence: 356,Fil-,PREP-DEF,O
,ġuri,NOUN,O
,li,COMP,O
,qed,PROG,O
,jinstema',VERB,O
,quddiem,PREP,O
,l-,DEF,O
,Imħallef,NOUN,O
,Laurence,NOUN-PROP,B-PER
,Quintano,NOUN-PROP,I-PER
,xehed,VERB,O
,fil-,PREP-DEF,O
,għodu,NOUN,O
,l-,DEF,O
,Kuntistabbli,ADJ,O
,Paul,NOUN-PROP,B-PER
,Azzopardi,NOUN-PROP,I-PER
,li,COMP,O
,flimkien,ADV,O
,ma',PREP,O
,Pulizija,NOUN,B-ORG
,oħra,ADJ,O
,kien,KIEN,O
,wieħed,NUM-WHD,O
,minn,PREP,O
,tal-,GEN-DEF,O
,ewwel,NUM-ORD,O
,fuq,PREP,O
,il-,DEF,O
,post,NOUN,O
,.,X-PUN,O
,0,0,O
Sentence: 357,Aktar,ADV,O
,ma,COMP,O
,għadda,VERB,O
,l-,DEF,O
,ħin,NOUN,O
,bdew,VERB,O
,jiżdiedu,VERB,O
,n-,DEF,O
,nies,NOUN,O
,fuq,PREP,O
,il-,DEF,O
,post,NOUN,O
,fosthom,PREP-PRON,O
,il-,DEF,O
,ġenituri,NOUN,O
,tal-,GEN-DEF,O
,mara,NOUN,O
,tal-,GEN-DEF,O
,vittma,NOUN,O
,.,X-PUN,O
,0,0,O
Sentence: 358,Wara,PREP,O
,xehed,VERB,O
,is-,DEF,O
,Surġent,NOUN,O
,Saviour,NOUN-PROP,B-PER
,Spiteri,NOUN-PROP,I-PER
,li,COMP,O
,kien,KIEN,O
,stazzjonat,PART-PASS,O
,fit-,PREP-DEF,O
,Taqsima,NOUN,B-ORG
,tas-,GEN-DEF,I-ORG
,CID,X-ABV,I-ORG
,f',PREP,O
,Għawdex,NOUN-PROP,B-LOC
,.,X-PUN,O
,0,0,O
Sentence: 359,Kien,KIEN,O
,mar,VERB,O
,l-,DEF,O
,Għassa,NOUN,O
,ċertu,QUAN,O
,Mario,NOUN-PROP,B-PER
,Tabone,NOUN-PROP,I-PER
,fejn,PRON-INT,O
,qal,VERB,O
,li,COMP,O
,n-,DEF,O
,neputija,NOUN,O
,tiegħu,GEN-PRON,O
,li,COMP,O
,kienet,KIEN,O
,toqgħod,VERB,O
,fl-,PREP-DEF,O
,inħawi,NOUN,O
,kienet,KIEN,O
,semgħet,VERB,O
,xi,QUAN,O
,sparaturi,NOUN,O
,.,X-PUN,O
,0,0,O
Sentence: 360,Is-,DEF,O
,Seba',NOUN,O
,Kunċert,NOUN,O
,tal-,GEN-DEF,O
,Istitut,NOUN,B-ORG
,Kulturali,ADJ,I-ORG
,Malti,ADJ,I-ORG
,0,0,O
Sentence: 361,Marie,NOUN-PROP,B-PER
,Therese,NOUN-PROP,I-PER
,Vassallo,NOUN-PROP,I-PER
,0,0,O
Sentence: 362,Andrew,NOUN-PROP,B-PER
,Micallef,NOUN-PROP,I-PER
,.,X-PUN,O
,Beatrix,NOUN-PROP,B-PER
,Calleja,NOUN-PROP,I-PER
,u,CONJ-CORD,O
,Janet,NOUN-PROP,B-PER
,Falzon,NOUN-PROP,I-PER
,.,X-PUN,O
,Rosabelle,NOUN-PROP,B-PER
,Pavia,NOUN-PROP,I-PER
,.,X-PUN,O
,Terry,NOUN,B-PER
,Shaw,NOUN-PROP,I-PER
,.,X-PUN,O
,0,0,O
Sentence: 363,26,X-DIG,O
,ta',GEN,O
,Marzu,NOUN-PROP,O
,2011,X-DIG,O
,0,0,O
Sentence: 364,L-,DEF,O
,Istitut,NOUN,B-ORG
,Kulturali,ADJ,I-ORG
,Malti,ADJ,I-ORG
,se,FUT,O
,jkun,KIEN,O
,qed,PROG,O
,jippreżenta,VERB,O
,s-,DEF,O
,seba’,NOUN,O
,Kunċert,NOUN,O
,tiegħu,GEN-PRON,O
,għall-,PREP-DEF,O
,2010,X-DIG,O
,/,X-PUN,O
,2011,X-DIG,O
,",",X-PUN,O
,nhar,NOUN,O
,il-,DEF,O
,Ħadd,NOUN-PROP,O
,",",X-PUN,O
,3,X-DIG,O
,ta’,VERB,O
,April,NOUN-PROP,O
,2011,X-DIG,O
,fil-,PREP-DEF,O
,“,NOUN,O
,Grand,NOUN-PROP,B-MISC
,Exhibition,NOUN-PROP,I-MISC
,Hall,VERB,I-MISC
,”,NOUN,O
,tal-,GEN-DEF,O
,lukanda,NOUN,O
,Le,INT,B-LOC
,Meriden,NOUN-PROP,I-LOC
,San,NOUN-PROP,B-LOC
,Ġiljan,NOUN-PROP,I-LOC
,",",X-PUN,O
,fis-,PREP-DEF,O
,7,X-DIG,O
,pm,X-ABV,O
,.,X-PUN,O
,0,0,O
Sentence: 365,Dan,PRON-DEM,O
,se,FUT,O
,jkun,KIEN,O
,kunċert,NOUN,O
,iddedikat,VERB,O
,lill-,LIL-DEF,O
,“,NOUN,O
,Versatilità,NOUN,B-MISC
,fil-,PREP-DEF,I-MISC
,Mużika,NOUN,I-MISC
,”,X-ABV,O
,.,X-PUN,O
,0,0,O
Sentence: 366,L-,DEF,O
,iżgħar,ADJ,O
,mużiċista,NOUN,O
,tal-,GEN-DEF,O
,lejla,NOUN,O
,se,FUT,O
,tkun,KIEN,O
,il-,DEF,O
,pjanista,NOUN,O
,u,CONJ-CORD,O
,klarinettista,NOUN,O
,Beatrix,NOUN-PROP,B-PER
,Calleja,NOUN-PROP,I-PER
,",",X-PUN,O
,ta’,VERB,O
,14,X-DIG,O
,#NAME?,NOUN,O
,sena,NOUN,O
,.,X-PUN,O
,0,0,O
Sentence: 367,Hi,PRON-PERS,O
,tistudja,VERB,O
,l-,DEF,O
,Klarinett,NOUN,O
,ma’,PART-PASS,O
,Mro,NOUN-PROP,O
,.,X-PUN,O
,0,0,O
Sentence: 368,Michael,NOUN-PROP,B-PER
,Pirotta,NOUN-PROP,I-PER
,u,CONJ-CORD,O
,l-,DEF,O
,Pjanu,NOUN,O
,ma’,PART-PASS,O
,Mrs,X-ABV,O
,.,X-PUN,O
,Dolores,NOUN-PROP,B-PER
,Amodio,NOUN-PROP,I-PER
,Chircop,NOUN-PROP,I-PER
,.,X-PUN,O
,0,0,O
Sentence: 369,Beatrix,NOUN-PROP,B-PER
,rebħet,VERB,O
,it-,DEF,O
,tieni,NUM-ORD,O
,premju,NOUN,O
,fil-,PREP-DEF,O
,“,NOUN,O
,Concorso,NOUN-PROP,B-MISC
,Pianistico,NOUN-PROP,I-MISC
,Internazionale,NOUN-PROP,I-MISC
,Wolfgang,NOUN-PROP,B-PER
,Amadeus,NOUN-PROP,I-PER
,Mozart,NOUN-PROP,I-PER
,”,NOUN,O
,fi,PREP,O
,Trapani,NOUN,B-LOC
,.,X-PUN,O
,0,0,O
Sentence: 370,Ta’,NOUN,O
,12,X-DIG,O
,#NAME?,X-FOR,O
,sena,NOUN,O
,",",X-PUN,O
,Beatrix,NOUN-PROP,B-PER
,rebħet,VERB,O
,il-,DEF,O
,“,NOUN,O
,Board,NOUN-PROP,B-MISC
,Prize,NOUN-PROP,I-MISC
,”,NOUN,O
,tal-,GEN-DEF,O
,ABRSM,X-ABV,B-ORG
,għall-,PREP-DEF,O
,Grade,NOUN-PROP,O
,7,X-DIG,O
,.,X-PUN,O
,0,0,O
Sentence: 371,Fis-,PREP-DEF,O
,sajf,NOUN,O
,2011,X-DIG,O
,",",X-PUN,O
,hija,PRON-PERS,O
,daqqet,VERB,O
,fid-,PREP-DEF,O
,“,NOUN,O
,Debutants,NOUN-PROP,B-MISC
,Concert,NOUN-PROP,I-MISC
,”,NOUN,O
,fil-,PREP-DEF,O
,Bażilika,NOUN,B-LOC
,ta’,VERB,I-LOC
,San,NOUN-PROP,I-LOC
,Ġorġ,NOUN-PROP,I-LOC
,",",X-PUN,O
,ir-,DEF,O
,Rabat,NOUN-PROP,B-LOC
,",",X-PUN,O
,Għawdex,NOUN-PROP,B-LOC
,.,X-PUN,O
,0,0,O
Sentence: 372,Hija,PRON-PERS,O
,ddoqq,VERB,O
,mal-,PREP-DEF,O
,orkestra,NOUN,B-MISC
,tal-,GEN-DEF,I-MISC
,Klarinetti,NOUN,I-MISC
,tal-,GEN-DEF,I-MISC
,Iskola,NOUN,I-MISC
,tal-,GEN-DEF,I-MISC
,Mużika,NOUN,I-MISC
,Johann,NOUN-PROP,B-PER
,Strauss,NOUN-PROP,I-PER
,.,X-PUN,O
,0,0,O
Sentence: 373,Għal,PREP,O
,din,PRON-DEM,O
,is-,DEF,O
